year,origin,destin,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1998,"ISLIP/LONG ISLAND, NY","WEST PALM BEACH, FL",734,1055,201,181.25999,.74970001,6.9612961,1,0,0,4.7361984,48.459644,.74970001,5.3033047
1999,"ISLIP/LONG ISLAND, NY","WEST PALM BEACH, FL",734,1055,350,186.03,.93449998,6.9612961,0,1,0,4.7621741,48.459644,.93449998,5.857933
2000,"ISLIP/LONG ISLAND, NY","WEST PALM BEACH, FL",734,1055,42,206.7,.6875,6.9612961,0,0,1,4.8675346,48.459644,.6875,3.7376697
1998,"BUFFALO, NY","TAMPA, FL",257,1055,224,193.98,.5381,6.9612961,1,0,0,4.8040209,48.459644,.5381,5.4116459
1997,"DALLAS, TX","LAS VEGAS, NV",475,1055,778,306.87,.51300001,6.9612961,0,0,0,5.2626901,48.459644,.51300001,6.6567264
1997,"ISLIP/LONG ISLAND, NY","WEST PALM BEACH, FL",734,1055,34,217.83,.67089999,6.9612961,0,0,0,4.919981,48.459644,.67089999,3.5263605
1999,"FT. LAUDERDALE, FL","ST. LOUIS, MO",636,1057,348,279.84,.60420001,6.9631901,0,1,0,5.1704841,48.486015,.60420001,5.8522024
1998,"FT. LAUDERDALE, FL","ST. LOUIS, MO",636,1057,305,294.14999,.63520002,6.9631901,1,0,0,5.220356,48.486015,.63520002,5.7203116
1997,"FT. LAUDERDALE, FL","ST. LOUIS, MO",636,1057,262,286.20001,.47580001,6.9631901,0,0,0,5.1929569,48.486015,.47580001,5.5683446
2000,"FT. LAUDERDALE, FL","ST. LOUIS, MO",636,1057,358,316.41,.50060004,6.9631901,0,0,1,5.2933049,48.486015,.50060004,5.8805332
1998,"CLEVELAND, OH","FT. LAUDERDALE, FL",390,1062,430,225.78,.72960001,6.9679093,1,0,0,4.9558272,48.551762,.72960001,6.0637851
1997,"CLEVELAND, OH","FT. LAUDERDALE, FL",390,1062,435,246.45,.70039999,6.9679093,0,0,0,5.0434251,48.551762,.70039999,6.075346
2000,"CLEVELAND, OH","FT. LAUDERDALE, FL",390,1062,429,268.70999,.71580005,6.9679093,0,0,1,5.1298985,48.551762,.71580005,6.0614572
1997,"DALLAS, TX","RALEIGH/DURHAM, NC",500,1062,562,386.37,.80220002,6.9679093,0,0,0,5.4930615,48.551762,.80220002,6.331502
1999,"DALLAS, TX","RALEIGH/DURHAM, NC",500,1062,558,402.26999,.76550001,6.9679093,0,1,0,5.5333896,48.551762,.76550001,6.3243589
2000,"DALLAS, TX","RALEIGH/DURHAM, NC",500,1062,562,446.79001,.68709999,6.9679093,0,0,1,5.6383548,48.551762,.68709999,6.331502
1999,"CLEVELAND, OH","FT. LAUDERDALE, FL",390,1062,447,251.22,.68970001,6.9679093,0,1,0,5.0625949,48.551762,.68970001,6.1025586
1998,"DALLAS, TX","RALEIGH/DURHAM, NC",500,1062,543,376.82999,.8118,6.9679093,1,0,0,5.46806,48.551762,.8118,6.2971091
1999,"DENVER, CO","NEW ORLEANS, LA",536,1063,293,376.82999,.57410002,6.9688506,0,1,0,5.46806,48.56488,.57410002,5.6801724
2000,"DENVER, CO","NEW ORLEANS, LA",536,1063,367,351.39001,.44310001,6.9688506,0,0,1,5.3981628,48.56488,.44310001,5.9053617
1998,"DENVER, CO","NEW ORLEANS, LA",536,1063,295,327.54001,.66100001,6.9688506,1,0,0,5.3278761,48.56488,.66100001,5.6869755
1997,"DENVER, CO","NEW ORLEANS, LA",536,1063,289,329.13,.61979997,6.9688506,0,0,0,5.3327188,48.56488,.61979997,5.6664267
2000,"MILWAUKEE, WI","ORLANDO, FL",878,1066,863,222.60001,.27079999,6.9716687,0,0,1,4.9416423,48.604164,.27079999,6.7604146
1998,"MILWAUKEE, WI","ORLANDO, FL",878,1066,788,201.92999,.31440002,6.9716687,1,0,0,4.8441873,48.604164,.31440002,6.669498
1999,"MILWAUKEE, WI","ORLANDO, FL",878,1066,847,198.75,.2811,6.9716687,0,1,0,4.8283138,48.604164,.2811,6.7417006
1997,"MILWAUKEE, WI","ORLANDO, FL",878,1066,766,201.92999,.3116,6.9716687,0,0,0,4.8441873,48.604164,.3116,6.6411819
2000,"FT. MYERS, FL","NEW YORK, NY",644,1068,1381,235.32001,.34009999,6.9735432,0,0,1,4.9972124,48.630302,.34009999,7.2305632
1998,"FT. MYERS, FL","NEW YORK, NY",644,1068,999,270.29999,.48310003,6.9735432,1,0,0,5.1357985,48.630302,.48310003,6.906755
1997,"FT. MYERS, FL","NEW YORK, NY",644,1068,1026,279.84,.47040001,6.9735432,0,0,0,5.1704841,48.630302,.47040001,6.933423
1999,"FT. MYERS, FL","NEW YORK, NY",644,1068,1051,263.94,.50800002,6.9735432,0,1,0,5.1119876,48.630302,.50800002,6.9574976
2000,"LAS VEGAS, NV","SAN ANTONIO, TX",795,1069,509,230.55,.83129996,6.9744787,0,0,1,4.9767337,48.643353,.83129996,6.2324481
1997,"LAS VEGAS, NV","SAN ANTONIO, TX",795,1069,584,173.31,.7723,6.9744787,0,0,0,4.6913481,48.643353,.7723,6.3699012
1998,"CO SPRINGS, CO","SEATTLE, WA",435,1069,116,318,.63349998,6.9744787,1,0,0,5.2983174,48.643353,.63349998,4.7535901
1998,"DALLAS, TX","PITTSBURGH, PA",498,1069,372,467.45999,.44159999,6.9744787,1,0,0,5.6835799,48.643353,.44159999,5.9188938
1997,"CO SPRINGS, CO","SEATTLE, WA",435,1069,128,252.81,.58539999,6.9744787,0,0,0,5.0689044,48.643353,.58539999,4.8520303
1998,"LAS VEGAS, NV","SAN ANTONIO, TX",795,1069,592,192.39,.77389997,6.9744787,1,0,0,4.7957907,48.643353,.77389997,6.3835068
2000,"MIAMI, FL","ST. LOUIS, MO",872,1069,166,380.01001,.7701,6.9744787,0,0,1,5.4764633,48.643353,.7701,5.1119876
1998,"MIAMI, FL","ST. LOUIS, MO",872,1069,201,343.44,.78150004,6.9744787,1,0,0,5.3752785,48.643353,.78150004,5.3033047
1999,"DALLAS, TX","PITTSBURGH, PA",498,1069,350,499.26001,.39950001,6.9744787,0,1,0,5.749393,48.643353,.39950001,5.857933
1998,"CINCINNATI, OH","DENVER, CO",371,1069,346,345.03,.8107,6.9744787,1,0,0,5.3798971,48.643353,.8107,5.8464389
1997,"DALLAS, TX","PITTSBURGH, PA",498,1069,358,451.56,.44279999,6.9744787,0,0,0,5.6489744,48.643353,.44279999,5.8805332
1999,"CINCINNATI, OH","DENVER, CO",371,1069,335,360.92999,.71199995,6.9744787,0,1,0,5.4249501,48.643353,.71199995,5.8141303
1999,"CO SPRINGS, CO","SEATTLE, WA",435,1069,108,318,.55299997,6.9744787,0,1,0,5.2983174,48.643353,.55299997,4.6821313
1997,"CINCINNATI, OH","DENVER, CO",371,1069,237,402.26999,.81260002,6.9744787,0,0,0,5.5333896,48.643353,.81260002,5.46806
2000,"DALLAS, TX","PITTSBURGH, PA",498,1069,379,465.87,.42550001,6.9744787,0,0,1,5.6801724,48.643353,.42550001,5.9375362
2000,"CINCINNATI, OH","DENVER, CO",371,1069,345,357.75,.82069999,6.9744787,0,0,1,5.4161005,48.643353,.82069999,5.8435445
1997,"MIAMI, FL","ST. LOUIS, MO",872,1069,119,376.82999,.68800002,6.9744787,0,0,0,5.46806,48.643353,.68800002,4.7791233
1999,"MIAMI, FL","ST. LOUIS, MO",872,1069,188,362.51999,.74870002,6.9744787,0,1,0,5.4293456,48.643353,.74870002,5.2364421
1999,"LAS VEGAS, NV","SAN ANTONIO, TX",795,1069,547,214.64999,.84470004,6.9744787,0,1,0,4.9052749,48.643353,.84470004,6.3044486
2000,"CO SPRINGS, CO","SEATTLE, WA",435,1069,102,356.16,.46849999,6.9744787,0,0,1,5.4116459,48.643353,.46849999,4.6249728
1999,"OKLAHOMA CITY, OK","ORLANDO, FL",979,1071,169,260.76001,.27989998,6.9763479,0,1,0,5.0998664,48.66943,.27989998,5.1298985
1997,"OKLAHOMA CITY, OK","ORLANDO, FL",979,1071,162,225.78,.26610002,6.9763479,0,0,0,4.9558272,48.66943,.26610002,5.0875964
2000,"OKLAHOMA CITY, OK","ORLANDO, FL",979,1071,168,265.53,.2343,6.9763479,0,0,1,5.1179938,48.66943,.2343,5.1239638
1998,"OKLAHOMA CITY, OK","ORLANDO, FL",979,1071,145,252.81,.2172,6.9763479,1,0,0,5.0689044,48.66943,.2172,4.9767337
1999,"KANSAS CITY, MO","ORLANDO, FL",755,1072,737,190.8,.6038,6.9772816,0,1,0,4.7874918,48.682457,.6038,6.6025877
1997,"KANSAS CITY, MO","ORLANDO, FL",755,1072,556,187.62,.2068,6.9772816,0,0,0,4.7706847,48.682457,.2068,6.3207684
1998,"KANSAS CITY, MO","ORLANDO, FL",755,1072,696,189.21001,.67839998,6.9772816,1,0,0,4.7791233,48.682457,.67839998,6.5453496
2000,"KANSAS CITY, MO","ORLANDO, FL",755,1072,730,217.83,.5377,6.9772816,0,0,1,4.919981,48.682457,.5377,6.5930448
1997,"FT. LAUDERDALE, FL","NEW YORK, NY",627,1073,4163,246.45,.345,6.9782138,0,0,0,5.0434251,48.695469,.345,8.3339911
2000,"ALBANY, NY","ORLANDO, FL",5,1073,710,173.31,.51969999,6.9782138,0,0,1,4.6913481,48.695469,.51969999,6.5652652
1998,"ALBANY, NY","ORLANDO, FL",5,1073,529,166.95,.5632,6.9782138,1,0,0,4.6539602,48.695469,.5632,6.2709885
1999,"FT. LAUDERDALE, FL","NEW YORK, NY",627,1073,6561,211.47,.31909999,6.9782138,0,1,0,4.8903489,48.695469,.31909999,8.7888985
2000,"FT. LAUDERDALE, FL","NEW YORK, NY",627,1073,8497,203.52,.27419999,6.9782138,0,0,1,4.8520303,48.695469,.27419999,9.0474682
1997,"ALBANY, NY","ORLANDO, FL",5,1073,396,189.21001,.4571,6.9782138,0,0,0,4.7791233,48.695469,.4571,5.9814143
1997,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,1017,162.17999,.5029,6.9782138,0,0,0,4.6249728,48.695469,.5029,6.9246125
1999,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,970,181.25999,.45860001,6.9782138,0,1,0,4.7361984,48.695469,.45860001,6.877296
2000,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,1083,198.75,.49849999,6.9782138,0,0,1,4.8283138,48.695469,.49849999,6.9874902
1998,"FT. LAUDERDALE, FL","NEW YORK, NY",627,1073,5206,225.78,.31729999,6.9782138,1,0,0,4.9558272,48.695469,.31729999,8.5575666
1998,"ORLANDO, FL","PROVIDENCE, RI",1004,1073,976,176.49001,.40630001,6.9782138,1,0,0,4.7095304,48.695469,.40630001,6.8834624
1999,"ALBANY, NY","ORLANDO, FL",5,1073,494,192.39,.50080001,6.9782138,0,1,0,4.7957907,48.695469,.50080001,6.2025356
2000,"MILWAUKEE, WI","TAMPA, FL",884,1077,353,230.55,.39180002,6.9819345,0,0,1,4.9767337,48.74741,.39180002,5.866468
1998,"DETROIT, MI","HOUSTON, TX",570,1077,610,271.89001,.5072,6.9819345,1,0,0,5.1416636,48.74741,.5072,6.4134588
1997,"MILWAUKEE, WI","TAMPA, FL",884,1077,529,198.75,.3804,6.9819345,0,0,0,4.8283138,48.74741,.3804,6.2709885
1999,"DETROIT, MI","HOUSTON, TX",570,1077,683,259.17001,.42830002,6.9819345,0,1,0,5.09375,48.74741,.42830002,6.526495
1997,"DETROIT, MI","HOUSTON, TX",570,1077,587,289.38,.449,6.9819345,0,0,0,5.2040067,48.74741,.449,6.3750248
1999,"MILWAUKEE, WI","TAMPA, FL",884,1077,380,211.47,.50639999,6.9819345,0,1,0,4.8903489,48.74741,.50639999,5.9401712
2000,"DETROIT, MI","HOUSTON, TX",570,1077,676,302.10001,.4188,6.9819345,0,0,1,5.2470241,48.74741,.4188,6.5161929
1998,"MILWAUKEE, WI","TAMPA, FL",884,1077,416,195.57001,.2617,6.9819345,1,0,0,4.8121843,48.74741,.2617,6.0306854
1999,"ROCHESTER, NY","TAMPA, FL",1086,1080,168,224.19,.611,6.9847164,0,1,0,4.94876,48.786263,.611,5.1239638
1998,"ROCHESTER, NY","TAMPA, FL",1086,1080,155,214.64999,.69940001,6.9847164,1,0,0,4.9052749,48.786263,.69940001,5.0434251
1997,"ROCHESTER, NY","TAMPA, FL",1086,1080,153,244.86,.71760005,6.9847164,0,0,0,5.0369525,48.786263,.71760005,5.0304379
2000,"ROCHESTER, NY","TAMPA, FL",1086,1080,187,225.78,.45529997,6.9847164,0,0,1,4.9558272,48.786263,.45529997,5.2311087
1997,"CLEVELAND, OH","MIAMI, FL",398,1081,229,287.79001,.45099998,6.985642,0,0,0,5.1984968,48.799194,.45099998,5.433722
1999,"CLEVELAND, OH","MIAMI, FL",398,1081,296,267.12,.4734,6.985642,0,1,0,5.1239638,48.799194,.4734,5.6903596
2000,"CLEVELAND, OH","MIAMI, FL",398,1081,250,275.07001,.50700003,6.985642,0,0,1,5.1532917,48.799194,.50700003,5.521461
1998,"CLEVELAND, OH","MIAMI, FL",398,1081,268,244.86,.458,6.985642,1,0,0,5.0369525,48.799194,.458,5.5909872
1998,"DETROIT, MI","FT. MYERS, FL",568,1085,797,195.57001,.51800001,6.9893351,1,0,0,4.8121843,48.850803,.51800001,6.6808548
1997,"AUSTIN, TX","LAS VEGAS, NV",125,1085,505,178.08,.61080003,6.9893351,0,0,0,4.7184987,48.850803,.61080003,6.2245584
2000,"AUSTIN, TX","LAS VEGAS, NV",125,1085,484,238.5,.71510005,6.9893351,0,0,1,5.0106354,48.850803,.71510005,6.182085
1999,"AUSTIN, TX","LAS VEGAS, NV",125,1085,498,216.24001,.72680002,6.9893351,0,1,0,4.9126549,48.850803,.72680002,6.2105999
1999,"DETROIT, MI","FT. MYERS, FL",568,1085,793,224.19,.48009998,6.9893351,0,1,0,4.94876,48.850803,.48009998,6.6758232
1997,"DETROIT, MI","FT. MYERS, FL",568,1085,700,208.28999,.54820001,6.9893351,0,0,0,4.8751974,48.850803,.54820001,6.5510802
1998,"AUSTIN, TX","LAS VEGAS, NV",125,1085,433,213.06,.67230004,6.9893351,1,0,0,4.89784,48.850803,.67230004,6.0707378
2000,"DETROIT, MI","FT. MYERS, FL",568,1085,846,241.67999,.542,6.9893351,0,0,1,5.0238805,48.850803,.542,6.7405195
1997,"DETROIT, MI","WEST PALM BEACH, FL",604,1087,342,271.89001,.77449995,6.9911771,0,0,0,5.1416636,48.876556,.77449995,5.8348107
1997,"SALT LAKE CITY, UT","SAN ANTONIO, TX",1094,1087,142,262.35001,.69099998,6.9911771,0,0,0,5.1059456,48.876556,.69099998,4.9558272
2000,"DETROIT, MI","WEST PALM BEACH, FL",604,1087,513,248.03999,.55199999,6.9911771,0,0,1,5.0498562,48.876556,.55199999,6.2402759
1999,"DETROIT, MI","WEST PALM BEACH, FL",604,1087,645,201.92999,.59200001,6.9911771,0,1,0,4.8441873,48.876556,.59200001,6.4692502
1998,"SALT LAKE CITY, UT","SAN ANTONIO, TX",1094,1087,138,275.07001,.73629999,6.9911771,1,0,0,5.1532917,48.876556,.73629999,4.9272537
1998,"DETROIT, MI","WEST PALM BEACH, FL",604,1087,554,208.28999,.59029996,6.9911771,1,0,0,4.8751974,48.876556,.59029996,6.3171649
2000,"SALT LAKE CITY, UT","SAN ANTONIO, TX",1094,1087,152,290.97,.64660001,6.9911771,0,0,1,5.209486,48.876556,.64660001,5.0238805
1999,"SALT LAKE CITY, UT","SAN ANTONIO, TX",1094,1087,141,271.89001,.67930001,6.9911771,0,1,0,5.1416636,48.876556,.67930001,4.94876
1999,"NEW ORLEANS, LA","PHILADELPHIA, PA",924,1088,482,270.29999,.7098,6.9920964,0,1,0,5.1357985,48.889412,.7098,6.1779442
2000,"NEW ORLEANS, LA","PHILADELPHIA, PA",924,1088,501,283.01999,.67699999,6.9920964,0,0,1,5.1817837,48.889412,.67699999,6.2166061
1998,"NEW ORLEANS, LA","PHILADELPHIA, PA",924,1088,423,287.79001,.67620003,6.9920964,1,0,0,5.1984968,48.889412,.67620003,6.0473723
1997,"NEW ORLEANS, LA","PHILADELPHIA, PA",924,1088,401,302.10001,.67470002,6.9920964,0,0,0,5.2470241,48.889412,.67470002,5.9939613
2000,"CLEVELAND, OH","HOUSTON, TX",393,1092,506,381.60001,.73809999,6.9957662,0,0,1,5.480639,48.940742,.73809999,6.2265368
1999,"CLEVELAND, OH","HOUSTON, TX",393,1092,550,337.07999,.77389997,6.9957662,0,1,0,5.3565865,48.940742,.77389997,6.3099184
1997,"CLEVELAND, OH","HOUSTON, TX",393,1092,505,340.26001,.71029997,6.9957662,0,0,0,5.3659759,48.940742,.71029997,6.2245584
1998,"CLEVELAND, OH","HOUSTON, TX",393,1092,480,356.16,.76879996,6.9957662,1,0,0,5.4116459,48.940742,.76879996,6.1737862
2000,"KANSAS CITY, MO","NEW YORK, NY",751,1093,1049,360.92999,.3351,6.9966817,0,0,1,5.4249501,48.953556,.3351,6.9555926
2000,"MIAMI, FL","NEW YORK, NY",864,1093,3714,298.92001,.46810001,6.9966817,0,0,1,5.2364421,48.953556,.46810001,8.2198648
1999,"MIAMI, FL","NEW YORK, NY",864,1093,4785,268.70999,.45630002,6.9966817,0,1,0,5.1298985,48.953556,.45630002,8.4732409
1998,"FT. LAUDERDALE, FL","ISLIP/LONG ISLAND, NY",617,1093,333,211.47,.92339998,6.9966817,1,0,0,4.8903489,48.953556,.92339998,5.8081427
1998,"KANSAS CITY, MO","NEW YORK, NY",751,1093,939,360.92999,.39720002,6.9966817,1,0,0,5.4249501,48.953556,.39720002,6.8448153
2000,"FT. LAUDERDALE, FL","ISLIP/LONG ISLAND, NY",617,1093,800,192.39,.65039998,6.9966817,0,0,1,4.7957907,48.953556,.65039998,6.6846118
1999,"FT. LAUDERDALE, FL","ISLIP/LONG ISLAND, NY",617,1093,707,186.03,.58749998,6.9966817,0,1,0,4.7621741,48.953556,.58749998,6.5610309
1997,"MIAMI, FL","NEW YORK, NY",864,1093,4956,249.63,.45009997,6.9966817,0,0,0,5.0562458,48.953556,.45009997,8.5083542
1999,"KANSAS CITY, MO","NEW YORK, NY",751,1093,1007,372.06,.40799999,6.9966817,0,1,0,5.4553213,48.953556,.40799999,6.914731
1997,"FT. LAUDERDALE, FL","ISLIP/LONG ISLAND, NY",617,1093,315,200.34,.93099999,6.9966817,0,0,0,4.8362818,48.953556,.93099999,5.7525725
1997,"KANSAS CITY, MO","NEW YORK, NY",751,1093,982,348.20999,.35939997,6.9966817,0,0,0,5.3890719,48.953556,.35939997,6.8895912
1998,"MIAMI, FL","NEW YORK, NY",864,1093,5180,244.86,.43830001,6.9966817,1,0,0,5.0369525,48.953556,.43830001,8.5525608
1998,"MINNEAPOLIS, MN","SAN ANTONIO, TX",897,1098,138,386.37,.39130002,7.0012455,1,0,0,5.4930615,49.017437,.39130002,4.9272537
1999,"MINNEAPOLIS, MN","SAN ANTONIO, TX",897,1098,256,275.07001,.37909999,7.0012455,0,1,0,5.1532917,49.017437,.37909999,5.5451775
2000,"MINNEAPOLIS, MN","SAN ANTONIO, TX",897,1098,318,276.66,.54509997,7.0012455,0,0,1,5.1590552,49.017437,.54509997,5.7620516
1997,"MINNEAPOLIS, MN","SAN ANTONIO, TX",897,1098,138,391.14001,.382,7.0012455,0,0,0,5.5053315,49.017437,.382,4.9272537
1999,"LAS VEGAS, NV","OMAHA, NE",784,1100,446,197.16,.56639999,7.0030656,0,1,0,4.8202815,49.042927,.56639999,6.1003189
1997,"LAS VEGAS, NV","OMAHA, NE",784,1100,386,170.13,.45259997,7.0030656,0,0,0,4.6728287,49.042927,.45259997,5.9558372
1998,"LAS VEGAS, NV","OMAHA, NE",784,1100,430,193.98,.46380001,7.0030656,1,0,0,4.8040209,49.042927,.46380001,6.0637851
2000,"LAS VEGAS, NV","OMAHA, NE",784,1100,521,192.39,.54509997,7.0030656,0,0,1,4.7957907,49.042927,.54509997,6.2557502
1997,"DALLAS, TX","WEST PALM BEACH, FL",516,1104,228,305.28,.54470003,7.0066953,0,0,0,5.2574954,49.093781,.54470003,5.4293456
1998,"DALLAS, TX","WEST PALM BEACH, FL",516,1104,201,325.95001,.50240004,7.0066953,1,0,0,5.32301,49.093781,.50240004,5.3033047
2000,"DALLAS, TX","WEST PALM BEACH, FL",516,1104,231,359.34,.65429997,7.0066953,0,0,1,5.4205351,49.093781,.65429997,5.4424176
1999,"DALLAS, TX","WEST PALM BEACH, FL",516,1104,210,362.51999,.58200002,7.0066953,0,1,0,5.4293456,49.093781,.58200002,5.3471074
1997,"SYRACUSE, NY","TAMPA, FL",1144,1105,147,233.73,.68269998,7.0076008,0,0,0,4.9904327,49.106468,.68269998,4.9904327
2000,"SYRACUSE, NY","TAMPA, FL",1144,1105,169,213.06,.62349999,7.0076008,0,0,1,4.89784,49.106468,.62349999,5.1298985
1999,"SYRACUSE, NY","TAMPA, FL",1144,1105,152,216.24001,.56720001,7.0076008,0,1,0,4.9126549,49.106468,.56720001,5.0238805
1998,"SYRACUSE, NY","TAMPA, FL",1144,1105,160,206.7,.66170001,7.0076008,1,0,0,4.8675346,49.106468,.66170001,5.0751739
1997,"PHOENIX, AZ","SEATTLE, WA",1047,1107,1446,219.42,.41779998,7.009409,0,0,0,4.9272537,49.131813,.41779998,7.2765565
1999,"PHOENIX, AZ","SEATTLE, WA",1047,1107,1678,214.64999,.51639998,7.009409,0,1,0,4.9052749,49.131813,.51639998,7.4253578
1998,"PHOENIX, AZ","SEATTLE, WA",1047,1107,1462,206.7,.53509998,7.009409,1,0,0,4.8675346,49.131813,.53509998,7.2875605
2000,"PHOENIX, AZ","SEATTLE, WA",1047,1107,1818,222.60001,.50370002,7.009409,0,0,1,4.9416423,49.131813,.50370002,7.5054922
1999,"HARTFORD, CT","TAMPA, FL",672,1111,661,176.49001,.65139997,7.0130157,0,1,0,4.7095304,49.182388,.65139997,6.4937539
1998,"HARTFORD, CT","TAMPA, FL",672,1111,617,178.08,.69569999,7.0130157,1,0,0,4.7184987,49.182388,.69569999,6.4248691
2000,"HARTFORD, CT","TAMPA, FL",672,1111,552,206.7,.51300001,7.0130157,0,0,1,4.8675346,49.182388,.51300001,6.3135481
1997,"HARTFORD, CT","TAMPA, FL",672,1111,490,209.88,.61879998,7.0130157,0,0,0,4.882802,49.182388,.61879998,6.1944056
2000,"ALBUQUERQUE, NM","PORTLAND, OR",25,1113,208,248.03999,.3159,7.0148144,0,0,1,5.0498562,49.207623,.3159,5.3375382
1998,"ALBUQUERQUE, NM","PORTLAND, OR",25,1113,170,240.09,.2922,7.0148144,1,0,0,5.0172796,49.207623,.2922,5.1357985
1997,"ALBUQUERQUE, NM","PORTLAND, OR",25,1113,189,228.96001,.3193,7.0148144,0,0,0,4.9698133,49.207623,.3193,5.2417469
1999,"ALBUQUERQUE, NM","PORTLAND, OR",25,1113,187,243.27,.3057,7.0148144,0,1,0,5.0304379,49.207623,.3057,5.2311087
1998,"HOUSTON, TX","PITTSBURGH, PA",699,1118,300,484.95001,.51660001,7.0192966,1,0,0,5.7203116,49.270527,.51660001,5.7037826
2000,"ALBUQUERQUE, NM","CHICAGO, IL",11,1118,383,298.92001,.48470002,7.0192966,0,0,1,5.2364421,49.270527,.48470002,5.9480348
1997,"HOUSTON, TX","PITTSBURGH, PA",699,1118,300,534.23999,.59189999,7.0192966,0,0,0,5.817111,49.270527,.59189999,5.7037826
1999,"ALBUQUERQUE, NM","CHICAGO, IL",11,1118,368,290.97,.4113,7.0192966,0,1,0,5.209486,49.270527,.4113,5.908083
1999,"HOUSTON, TX","PITTSBURGH, PA",699,1118,276,539.01001,.45099998,7.0192966,0,1,0,5.8260002,49.270527,.45099998,5.6204009
1998,"ALBUQUERQUE, NM","CHICAGO, IL",11,1118,374,289.38,.48820001,7.0192966,1,0,0,5.2040067,49.270527,.48820001,5.9242558
1997,"ALBUQUERQUE, NM","CHICAGO, IL",11,1118,364,287.79001,.45220003,7.0192966,0,0,0,5.1984968,49.270527,.45220003,5.8971539
2000,"HOUSTON, TX","PITTSBURGH, PA",699,1118,303,499.26001,.44169998,7.0192966,0,0,1,5.749393,49.270527,.44169998,5.7137327
2000,"DALLAS, TX","FT. LAUDERDALE, FL",467,1119,616,329.13,.48720002,7.0201907,0,0,1,5.3327188,49.283077,.48720002,6.4232469
1999,"DALLAS, TX","FT. LAUDERDALE, FL",467,1119,611,310.04999,.48080003,7.0201907,0,1,0,5.2729998,49.283077,.48080003,6.4150968
1997,"DALLAS, TX","FT. LAUDERDALE, FL",467,1119,485,333.89999,.49680001,7.0201907,0,0,0,5.3471074,49.283077,.49680001,6.1841488
1998,"DALLAS, TX","FT. LAUDERDALE, FL",467,1119,580,308.45999,.55110002,7.0201907,1,0,0,5.267858,49.283077,.55110002,6.363028
1999,"CHICAGO, IL","FT. MYERS, FL",311,1120,956,254.39999,.43830001,7.0210838,0,1,0,5.0751739,49.29562,.43830001,6.8627577
1997,"CHICAGO, IL","FT. MYERS, FL",311,1120,818,262.35001,.39570001,7.0210838,0,0,0,5.1059456,49.29562,.39570001,6.7068624
1998,"CHICAGO, IL","FT. MYERS, FL",311,1120,931,246.45,.45159999,7.0210838,1,0,0,5.0434251,49.29562,.45159999,6.8362594
2000,"CHICAGO, IL","FT. MYERS, FL",311,1120,1150,248.03999,.2814,7.0210838,0,0,1,5.0498562,49.29562,.2814,7.0475173
2000,"DALLAS, TX","MIAMI, FL",482,1121,528,381.60001,.76389998,7.0219765,0,0,1,5.480639,49.308155,.76389998,6.2690964
2000,"BOSTON, MA","ORLANDO, FL",231,1121,2306,205.11,.59430003,7.0219765,0,0,1,4.8598123,49.308155,.59430003,7.7432699
1997,"DALLAS, TX","MIAMI, FL",482,1121,444,391.14001,.85160005,7.0219765,0,0,0,5.5053315,49.308155,.85160005,6.0958247
1999,"DALLAS, TX","MIAMI, FL",482,1121,503,372.06,.78870004,7.0219765,0,1,0,5.4553213,49.308155,.78870004,6.2205901
1998,"BOSTON, MA","ORLANDO, FL",231,1121,2039,195.57001,.75150001,7.0219765,1,0,0,4.8121843,49.308155,.75150001,7.6202149
1997,"BOSTON, MA","ORLANDO, FL",231,1121,2021,200.34,.80330002,7.0219765,0,0,0,4.8362818,49.308155,.80330002,7.6113477
1999,"BOSTON, MA","ORLANDO, FL",231,1121,2260,187.62,.65099996,7.0219765,0,1,0,4.7706847,49.308155,.65099996,7.7231202
1998,"DALLAS, TX","MIAMI, FL",482,1121,503,378.42001,.83209997,7.0219765,1,0,0,5.4722705,49.308155,.83209997,6.2205901
1997,"FT. LAUDERDALE, FL","NEWBURGH, NY",628,1122,91,217.83,.57620001,7.0228682,0,0,0,4.919981,49.320679,.57620001,4.5108595
1999,"FT. LAUDERDALE, FL","NEWBURGH, NY",628,1122,64,227.37,.72110003,7.0228682,0,1,0,4.9628448,49.320679,.72110003,4.1588831
1998,"FT. LAUDERDALE, FL","NEWBURGH, NY",628,1122,86,221.00999,.72330004,7.0228682,1,0,0,4.934474,49.320679,.72330004,4.4543471
2000,"FT. LAUDERDALE, FL","NEWBURGH, NY",628,1122,55,233.73,.79220003,7.0228682,0,0,1,4.9904327,49.320679,.79220003,4.0073333
1997,"BOSTON, MA","MINNEAPOLIS, MN",225,1124,661,545.37,.77269995,7.0246491,0,0,0,5.8377304,49.345695,.77269995,6.4937539
1998,"BOSTON, MA","MINNEAPOLIS, MN",225,1124,730,445.20001,.81999999,7.0246491,1,0,0,5.6347895,49.345695,.81999999,6.5930448
1998,"DENVER, CO","DETROIT, MI",524,1124,577,360.92999,.48209998,7.0246491,1,0,0,5.4249501,49.345695,.48209998,6.3578424
2000,"BOSTON, MA","MINNEAPOLIS, MN",225,1124,1010,392.73001,.7626,7.0246491,0,0,1,5.5093884,49.345695,.7626,6.9177055
